inchi,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166
Bolinopsis_192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,1,0,6,0,3,0,0,0,2,1,19,9,22,0,0,22,0,8,0,0,4,0,0,0,23,0,0,0,0,0,22,16,0,2,0,0,0,22,6,1,0,0,0,6,0,0,0,2,3,2,0,35,16,0,0,0,27,0,6,9,36,8,24,2,0,1,36,6,0,8,0,24,2,6,27,20,40,9,43,36,8,24,6,1,36,6,0
Bolinopsis_193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,21,1,0,2,2,4,2,0,0,0,5,24,16,23,0,0,28,2,10,0,0,4,0,0,0,18,0,0,0,0,0,23,17,0,0,3,5,0,23,11,0,2,2,2,6,0,0,0,0,0,1,0,34,13,0,0,0,29,2,4,11,40,15,25,0,0,0,40,11,2,15,2,23,5,4,29,20,44,11,48,40,15,25,0,0,40,10,0
Bolinopsis_194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,3,17,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,2,0,0,9,4,14,0,0,5,1,5,0,1,0,1,2,33,21,14,1,0,16,1,4,0,0,4,0,1,0,18,2,3,0,0,1,14,15,0,0,1,4,1,14,12,4,1,1,0,3,1,0,0,0,0,1,1,32,7,0,0,0,17,1,6,6,23,8,26,0,0,1,23,12,1,8,0,26,1,6,16,24,32,6,37,23,8,26,9,1,23,9,0
Bolinopsis_195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,1,0,0,0,0,2,11,5,12,0,0,16,0,6,0,0,2,0,0,0,12,0,0,0,0,0,12,7,0,0,0,0,0,12,3,0,0,0,0,6,0,0,0,0,2,0,0,21,12,0,0,0,18,0,2,8,26,6,13,0,0,0,26,3,0,6,0,13,2,2,18,10,23,8,25,26,6,13,0,0,26,0,0
Bolinopsis_196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,0,0,0,0,2,14,6,13,0,0,17,0,6,0,0,2,0,0,0,14,0,0,0,0,0,13,8,0,0,0,0,0,13,4,0,0,0,0,7,0,0,0,0,2,0,0,23,14,0,0,0,20,0,2,9,29,6,14,0,0,0,29,4,0,6,0,14,2,2,20,12,25,9,27,29,6,14,0,0,29,0,0
Bolinopsis_197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,1,0,0,0,0,3,17,7,15,0,0,20,0,7,0,0,2,0,0,0,16,0,0,0,0,0,15,9,0,0,0,0,0,15,5,0,0,0,0,8,0,0,0,0,2,0,0,27,16,0,0,0,23,0,2,11,34,7,16,0,0,0,34,5,0,7,0,16,3,2,23,14,29,11,31,34,7,16,0,0,34,0,0
Bolinopsis_198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,1,0,0,0,0,3,15,7,17,0,0,22,0,9,0,0,3,0,0,0,17,0,0,0,0,0,17,10,0,0,0,0,0,17,4,0,0,0,0,8,0,0,0,0,3,0,0,29,17,0,0,0,25,0,3,11,36,8,18,0,0,0,36,4,0,8,0,18,3,3,25,14,32,11,35,36,8,18,0,0,36,0,0
Bolinopsis_199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,1,0,0,0,0,3,18,8,19,0,0,24,0,9,0,0,3,0,0,0,19,0,0,0,0,0,19,11,0,0,0,0,0,19,5,0,0,0,0,9,0,0,0,0,3,0,0,32,19,0,0,0,28,0,3,12,40,9,20,0,0,0,40,5,0,9,0,20,3,3,28,16,36,12,39,40,9,20,0,0,40,0,0
Bolinopsis_200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,1,0,0,0,0,3,21,9,20,0,0,25,0,9,0,0,3,0,0,0,21,0,0,0,0,0,20,12,0,0,0,0,0,20,6,0,0,0,0,10,0,0,0,0,3,0,0,34,21,0,0,0,30,0,3,13,43,9,21,0,0,0,43,6,0,9,0,21,3,3,30,18,38,13,41,43,9,21,0,0,43,0,0
Bolinopsis_201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,3,0,19,4,0,3,3,2,0,1,0,1,3,12,8,17,1,0,21,3,4,0,0,3,0,0,0,11,0,0,0,0,0,17,14,0,0,1,6,1,17,1,0,6,6,0,1,0,0,0,0,3,0,0,25,4,0,0,0,18,6,4,4,22,15,24,0,0,0,22,1,0,15,0,21,3,4,18,12,34,4,34,22,15,24,15,0,22,15,0
Bolinopsis_202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,4,0,21,5,0,3,4,2,0,1,0,1,3,14,9,18,1,0,22,4,4,0,0,3,0,0,0,12,0,0,0,0,0,18,16,0,0,1,6,1,18,1,0,8,8,0,1,0,0,0,0,3,0,0,27,4,0,0,0,19,8,4,4,23,15,27,0,0,0,23,1,0,15,0,23,3,4,19,13,37,4,36,23,15,27,20,0,23,20,0
Bolinopsis_203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,4,0,21,6,0,2,4,3,0,1,0,1,3,16,8,19,1,0,22,4,5,0,0,1,0,0,0,12,0,0,0,0,1,19,16,0,0,2,5,1,19,1,0,8,8,0,1,0,0,0,0,2,0,0,28,3,0,0,0,20,8,3,4,24,14,28,0,0,0,24,1,0,14,0,24,2,3,20,13,40,4,37,24,14,28,20,0,24,20,0
Bolinopsis_204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,12,0,0,2,0,3,0,0,0,0,2,19,5,14,0,0,14,0,2,0,0,0,0,0,0,13,0,0,0,0,2,14,10,0,2,0,0,0,14,5,1,0,0,0,3,0,0,0,2,0,0,0,22,8,0,0,0,16,0,2,7,23,7,15,2,0,1,23,5,0,7,0,15,1,2,16,13,26,7,25,23,7,15,6,1,23,6,0
Bolinopsis_205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,1,24,0,0,7,2,3,2,0,0,0,5,21,18,24,0,0,31,2,13,0,0,8,0,0,0,22,0,1,0,2,1,24,20,0,0,0,2,0,24,11,1,2,2,2,7,0,0,0,0,6,1,0,39,16,0,0,0,31,2,9,12,43,13,29,0,0,0,43,11,2,13,2,27,4,9,31,21,46,12,55,43,13,29,0,0,43,10,0
Bolinopsis_206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,13,0,0,5,1,4,1,1,0,1,2,20,16,13,1,0,17,1,6,0,0,5,0,0,0,15,0,1,0,0,1,13,15,0,2,1,2,1,13,11,1,1,1,1,3,0,0,0,2,1,2,0,24,5,0,0,0,16,1,7,6,22,6,19,2,0,2,22,11,1,6,1,18,2,7,16,20,27,6,33,22,6,19,12,2,22,17,0
Bolinopsis_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,12,0,0,5,0,3,0,0,0,1,3,15,6,13,0,0,15,0,5,0,0,2,0,0,0,12,0,1,0,1,2,13,11,0,2,0,2,0,13,3,2,0,0,0,1,0,0,0,2,0,0,0,24,4,0,0,0,13,0,5,6,19,6,17,2,0,1,19,3,0,6,0,17,2,5,13,12,25,6,27,19,6,17,6,1,19,6,0
Bolinopsis_208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,20,0,0,0,3,1,3,0,0,0,0,21,15,20,0,0,22,3,0,0,0,3,0,0,0,12,0,0,0,3,0,20,12,0,0,0,0,0,20,12,0,3,3,3,7,0,0,0,0,0,0,0,25,12,0,0,0,27,3,3,7,34,12,21,0,0,0,34,12,3,12,3,18,0,3,27,12,41,7,44,34,12,21,0,0,34,15,0
Bolinopsis_209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,19,0,0,0,4,1,4,0,0,0,0,16,16,19,0,0,21,4,0,0,0,4,0,0,0,8,0,0,0,4,0,19,12,0,0,0,0,0,19,12,0,4,4,4,5,0,0,0,0,0,0,0,21,8,0,0,0,24,4,4,5,29,13,20,0,0,0,29,12,4,13,4,16,0,4,24,8,39,5,43,29,13,20,0,0,29,20,0
Bolinopsis_210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,9,3,24,1,0,6,2,7,2,0,0,0,6,35,23,26,0,0,31,2,7,0,0,6,0,0,0,25,0,3,0,0,2,26,27,0,0,0,12,0,26,15,3,2,2,2,3,0,0,0,0,2,1,0,43,6,0,0,0,29,2,8,8,37,20,37,0,0,1,37,15,2,20,2,35,3,8,29,28,54,8,63,37,20,37,6,1,37,16,0
Bolinopsis_211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,17,2,0,2,4,4,4,0,0,0,1,14,17,19,0,0,20,4,5,0,0,6,0,0,0,13,0,0,0,1,0,19,20,0,4,0,2,0,19,12,0,4,4,4,3,0,0,0,4,5,2,0,23,7,0,0,0,22,4,6,6,28,10,21,4,0,2,28,12,4,10,4,17,3,6,22,13,36,6,42,28,10,21,12,2,28,32,0
Bolinopsis_212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,2,0,26,2,0,11,5,5,2,0,0,1,9,35,17,27,0,0,35,5,9,0,0,3,0,0,0,26,2,0,0,0,9,27,31,0,2,1,1,0,27,11,0,7,7,2,2,0,0,0,2,2,1,0,43,5,0,0,0,29,7,13,12,41,3,34,2,0,4,41,11,2,3,2,30,1,13,29,29,55,12,55,41,3,34,37,4,41,47,0
Bolinopsis_213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,10,0,0,4,0,4,0,0,0,0,3,18,11,11,0,0,14,0,3,0,0,3,0,0,0,13,0,1,0,0,1,11,11,0,0,1,3,0,11,7,1,0,0,0,3,0,0,0,0,1,1,0,21,6,0,0,0,14,0,4,5,19,6,16,0,0,0,19,7,0,6,0,16,1,4,14,16,22,5,26,19,6,16,0,0,19,0,0
Bolinopsis_214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,1,0,9,1,0,0,2,1,1,0,0,0,0,8,5,8,0,0,10,2,4,0,0,1,0,0,0,8,0,0,0,0,0,8,8,0,0,0,2,0,8,3,0,3,3,1,4,0,0,0,0,1,0,0,13,6,0,0,0,12,3,1,4,16,6,11,0,0,0,16,3,1,6,1,9,0,1,12,6,18,4,18,16,6,11,5,0,16,10,0
Bolinopsis_215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,15,0,0,6,0,4,0,0,0,0,4,21,12,16,0,0,20,0,6,0,0,4,0,0,0,18,0,1,0,0,2,16,15,0,2,1,3,0,16,7,1,0,0,0,4,0,0,0,2,2,1,0,29,9,0,0,0,20,0,6,8,28,8,21,2,0,1,28,7,0,8,0,21,2,6,20,20,31,8,36,28,8,21,6,1,28,6,0
Bolinopsis_216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,9,2,0,1,0,4,0,0,0,0,1,17,6,11,0,0,12,0,3,0,0,1,0,0,0,14,0,1,0,0,0,11,12,0,2,0,4,0,11,4,1,0,0,0,3,0,0,0,2,0,0,0,20,6,0,0,0,14,0,1,5,19,5,15,2,0,2,19,4,0,5,0,15,2,1,14,13,22,5,24,19,5,15,12,2,19,12,0
Bolinopsis_217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,1,0,0,0,0,3,21,10,19,0,0,24,0,9,0,0,4,0,0,0,22,0,0,0,0,0,19,13,0,0,0,0,0,19,6,0,0,0,0,10,0,0,0,0,3,1,0,33,22,0,0,0,29,0,4,13,42,7,20,0,0,0,42,6,0,7,0,20,3,4,29,19,35,13,39,42,7,20,0,0,42,0,0
Bolinopsis_218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,1,0,0,0,0,3,21,10,20,0,0,25,0,9,0,0,4,0,0,0,22,0,0,0,0,0,20,13,0,0,0,0,0,20,6,0,0,0,0,10,0,0,0,0,3,1,0,34,22,0,0,0,30,0,4,13,43,8,21,0,0,0,43,6,0,8,0,21,3,4,30,19,37,13,41,43,8,21,0,0,43,0,0
Bolinopsis_219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,0,1,0,0,0,0,3,24,11,22,0,0,27,0,9,0,0,4,0,0,0,24,0,0,0,0,0,22,14,0,0,0,0,0,22,7,0,0,0,0,11,0,0,0,0,3,1,0,37,24,0,0,0,33,0,4,14,47,9,23,0,0,0,47,7,0,9,0,23,3,4,33,21,41,14,45,47,9,23,0,0,47,0,0
Bolinopsis_220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,1,0,0,0,0,3,27,12,23,0,0,28,0,9,0,0,4,0,0,0,26,0,0,0,0,0,23,15,0,0,0,0,0,23,8,0,0,0,0,12,0,0,0,0,3,1,0,39,26,0,0,0,35,0,4,15,50,9,24,0,0,0,50,8,0,9,0,24,3,4,35,23,43,15,47,50,9,24,0,0,50,0,0
Bolinopsis_221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,1,0,8,1,0,3,2,1,1,0,0,0,2,9,7,7,0,0,11,2,2,0,0,2,0,0,0,5,0,0,0,0,2,7,8,0,0,1,1,0,7,3,0,3,3,1,2,0,0,0,0,3,1,0,12,3,0,0,0,9,3,4,4,13,4,10,0,0,0,13,3,1,4,1,8,0,4,9,7,15,4,16,13,4,10,5,0,13,10,0
Bolinopsis_222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,1,0,0,0,0,3,18,9,19,0,0,24,0,9,0,0,4,0,0,0,20,0,0,0,0,0,19,12,0,0,0,0,0,19,5,0,0,0,0,9,0,0,0,0,3,1,0,32,20,0,0,0,28,0,4,12,40,8,20,0,0,0,40,5,0,8,0,20,3,4,28,17,35,12,39,40,8,20,0,0,40,0,0
Bolinopsis_223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,0,1,0,0,0,0,3,21,10,21,0,0,26,0,9,0,0,4,0,0,0,22,0,0,0,0,0,21,13,0,0,0,0,0,21,6,0,0,0,0,10,0,0,0,0,3,1,0,35,22,0,0,0,31,0,4,13,44,9,22,0,0,0,44,6,0,9,0,22,3,4,31,19,39,13,43,44,9,22,0,0,44,0,0
Bolinopsis_224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,0,4,0,3,0,0,0,0,1,13,7,10,0,0,12,0,3,0,0,3,0,0,0,12,0,1,0,1,1,10,11,0,4,0,0,0,10,3,1,0,0,0,2,0,0,0,4,3,0,0,19,5,0,0,0,12,0,4,5,17,1,14,4,0,3,17,3,0,1,0,14,2,4,12,12,19,5,23,17,1,14,18,3,17,18,0
Bolinopsis_225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,8,2,0,0,2,2,1,1,0,1,0,9,7,8,1,0,9,2,3,0,0,1,0,0,0,7,0,0,0,0,0,8,9,0,0,2,3,1,8,3,0,3,3,1,2,0,0,0,0,1,0,0,11,3,0,0,0,10,3,2,2,12,5,11,0,0,1,12,3,1,5,1,9,0,2,10,8,17,2,17,12,5,11,11,1,12,16,0
Bolinopsis_226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,0,0,1,3,0,0,0,0,1,8,4,9,0,0,10,1,3,0,0,0,0,0,0,6,0,0,0,0,0,9,7,0,0,3,3,0,9,0,0,2,2,0,1,0,0,0,0,0,0,0,13,2,0,0,0,10,2,0,2,12,7,12,0,0,1,12,0,0,7,0,11,1,0,10,7,18,2,17,12,7,12,11,1,12,11,0
Bolinopsis_227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,1,0,8,2,0,1,1,2,0,0,0,0,1,7,3,8,0,0,10,1,2,0,0,1,0,0,0,7,0,0,0,0,0,8,8,0,0,1,5,0,8,0,0,2,2,0,1,0,0,0,0,2,0,0,12,2,0,0,0,9,2,1,2,11,7,11,0,0,1,11,0,0,7,0,10,1,1,9,7,16,2,16,11,7,11,11,1,11,11,0
Bolinopsis_228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,8,3,22,2,0,5,2,4,0,2,0,2,5,27,20,20,2,0,25,2,5,0,0,4,0,0,0,13,0,2,0,0,1,20,15,0,2,3,5,2,20,9,3,4,4,0,0,0,0,0,2,0,1,0,37,1,0,0,0,19,4,7,7,26,16,32,2,0,1,26,9,0,16,0,30,5,7,19,22,43,7,46,26,16,32,16,1,26,16,0
Bolinopsis_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,6,29,0,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,1,5,0,0,1,1,23,1,0,6,1,3,0,1,0,2,5,32,12,23,1,0,27,1,5,0,0,2,0,1,0,25,0,0,0,0,3,23,21,0,0,1,12,1,23,9,1,2,2,0,4,1,0,0,0,1,1,1,37,11,0,0,0,27,2,7,10,37,16,27,0,0,0,37,9,1,16,0,26,2,7,26,28,45,10,45,37,16,27,5,0,37,5,0
Bolinopsis_230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,4,0,4,1,25,1,0,4,3,4,2,1,0,1,4,30,18,25,1,0,29,3,4,0,0,5,0,0,0,22,0,1,0,0,1,25,25,0,2,0,11,1,25,12,1,4,4,2,3,0,0,0,2,2,1,0,36,6,0,0,0,28,4,7,7,35,21,32,2,0,3,35,12,2,21,2,29,3,7,28,25,51,7,56,35,21,32,23,3,35,33,0
