inchi,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
"InChI=1S/C18H34N2O6S/c1-5-6-10-7-11(20(3)8-10)17(25)19-12(9(2)21)16-14(23)13(22)15(24)18(26-16)27-4/h9-16,18,21-24H,5-8H2,1-4H3,(H,19,25)",3.123641676,3.522047448,3.853143943,3.69909743,3.086396343,2.282273254,3.526589193,3.028872825,2.928127259,3.014865376,3.151292838,2.555575474,2.712891656,2.679144497,2.262888024,2.726144263,3.411178724,3.499488177,2.805937345,2.569973042,2.844656894,3.289497016,2.830995075,3.093273411,3.33994544,2.850164386,3.124631675,2.669581273,2.56318426,2.849458134,3.158609247,2.923759742,3.379143166,3.281484367,2.908277604,2.904198278,2.889175665,3.028830156,2.92215354,3.426502449,3.031437742,3.43550461,2.765975265,2.96510382,2.643297934,3.103017212,3.429198109,2.932558679,3.013587636,3.199165231
"InChI=1S/C12H12N2O2/c1-9-11(8-15)12(16)14(13(9)2)10-6-4-3-5-7-10/h3-8H,1-2H3",2.051782887,2.353503372,3.486515818,3.315645214,2.896930912,2.303067711,2.843243995,3.232990203,2.878847826,2.575274328,2.738373052,3.262872627,2.670448851,2.949812718,3.437266379,3.151773495,2.983021551,3.439924587,3.155761974,3.239019543,2.372857718,3.383830217,3.1607022,2.612361383,3.359221704,3.04354805,2.708754087,3.009849143,2.876430687,3.037813623,3.063697291,2.910207154,2.79045751,2.808361724,2.806168229,3.031058166,2.995451789,3.101209671,3.172957717,3.15360585,3.107180224,3.286201709,2.793219309,3.064207043,3.300420203,2.720684129,2.850941007,2.901001819,2.73883569,2.796563921
"InChI=1S/C13H17NO/c1-4-8-13(15)14(5-2)12-10-7-6-9-11(12)3/h4,6-10H,5H2,1-3H3",1.743958689,2.754687634,2.954850008,3.101820977,2.977166565,2.063904486,3.039222417,2.977373719,3.002004812,3.051338574,2.850024522,3.040463022,2.698407385,3.175502422,3.308594608,3.134202019,2.982545168,3.155729464,3.409510345,3.116843344,3.15806095,2.90849029,3.298902547,2.962576303,3.081050329,3.012402716,3.05157598,2.853888455,3.055856211,3.030730859,3.068192361,3.118955052,2.855548269,2.989526484,3.008810427,3.23329525,3.085074948,2.908887616,3.165746278,2.95686695,2.820795474,2.99435298,2.956290715,3.153902513,2.929274544,2.979452694,2.969093826,2.908921956,3.030171192,2.876474079
"InChI=1S/C21H25ClN2O3/c22-19-8-6-18(7-9-19)21(17-4-2-1-3-5-17)24-12-10-23(11-13-24)14-15-27-16-20(25)26/h1-9,21H,10-16H2,(H,25,26)",2.593327762,2.995563969,4.059978506,3.459299373,2.145453926,2.029659964,3.053265581,3.542594313,3.534445071,2.209108206,2.967375788,2.434371717,2.34738209,3.022837384,2.640222535,3.2220768,3.791491846,2.431937833,3.144764176,1.989627724,2.57015997,3.018868258,3.039586109,2.823718688,3.04698911,2.872948516,3.120632167,3.82987031,3.230118622,2.499691555,2.388050733,2.860147066,3.193362886,3.017062458,3.209660549,3.357228007,2.857540607,2.934832243,3.44415276,2.731926555,2.776336291,2.851682648,2.968021293,2.907370918,3.032516078,3.040369021,3.253257003,3.0376814,2.882929345,3.522204558
"InChI=1S/C15H12N2O2/c16-15(19)17-13-4-2-1-3-10(13)5-6-11-9-12(18)7-8-14(11)17/h1-9,18H,(H2,16,19)",2.790519692,1.665189631,3.854742882,2.862974653,2.396371636,2.490270446,2.721269693,3.456903699,2.34350719,2.777189934,2.435921825,2.003926931,2.198136032,3.842996286,3.792999239,3.11529003,2.960370675,2.867648697,2.885241137,3.977543289,2.981222952,2.167085908,2.953186314,3.47548097,2.729681973,3.398018173,2.908636464,2.836242384,2.994268515,3.131109697,3.334566174,3.020873695,2.900329743,2.829457743,3.368996316,2.705897973,3.078707928,3.204601776,3.139898148,2.990898631,2.65349243,3.213386834,3.225368913,2.798660339,2.95313223,3.585474042,3.155462424,2.814170006,3.133379758,2.921554306
"InChI=1S/C23H36N2O2/c1-21(2,3)25-20(27)17-8-7-15-14-6-9-18-23(5,13-11-19(26)24-18)16(14)10-12-22(15,17)4/h11,13-18H,6-10,12H2,1-5H3,(H,24,26)(H,25,27)",3.075378992,3.079871914,4.911375211,1.441116325,2.911934445,2.897744345,3.406267404,3.097219929,2.744453853,3.478147511,3.407296161,2.488024847,2.761666496,2.954869953,2.855755566,2.713027673,3.127682974,3.474349859,3.005906153,3.155491988,3.173702834,2.660634135,3.18254542,3.138992824,2.631160488,2.845297237,2.933659199,3.067618357,2.945870397,3.497052873,2.694614042,3.025030094,2.981197754,2.70179379,2.913600559,2.966233724,2.962897328,3.217655402,2.718894725,2.660114758,2.661278664,2.96734514,3.119458815,3.116792767,2.816420373,2.79533508,3.014039708,3.118403773,2.910340545,2.845103466
"InChI=1S/C17H21NO/c1-18(2)13-14-19-17(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17H,13-14H2,1-2H3",2.452032411,2.442171688,2.855961038,2.96637009,2.428689906,2.109843918,2.908134565,2.751097693,3.823524269,3.088790134,2.428908626,3.595456342,2.471484878,3.410094548,2.412403952,2.183556833,3.219879828,2.832602913,2.451883593,3.076907837,3.108843397,2.853736834,2.832846828,2.441485137,2.728925371,3.057651702,2.557487751,3.180665844,2.76381494,2.844062967,2.697256024,2.985926077,3.152484053,3.050983851,2.808506346,2.942165184,3.031337136,2.818289577,3.230185343,2.993836456,3.151902926,3.072417255,2.96638756,2.871652492,3.06032666,2.99175526,2.92061214,2.872274071,3.116196433,2.924955062
"InChI=1S/C20H21FN2O/c1-23(2)11-3-10-20(17-5-7-18(21)8-6-17)19-9-4-15(13-22)12-16(19)14-24-20/h4-9,12H,3,10-11,14H2,1-2H3",3.404200557,2.203300028,3.413083545,2.609870375,1.82339735,2.793453474,3.129797881,2.665049813,4.098310742,2.995882294,2.565083102,3.768865528,2.340610326,3.303722288,2.586583956,1.81112988,3.881662612,2.739969435,2.60175648,3.060507739,3.252462348,2.93878191,2.805471562,3.018005904,2.386571114,3.030453176,2.954228738,3.104599995,2.885389655,3.095444901,2.707831051,2.818946034,2.477630189,3.161775227,3.157100093,2.90446154,3.474188203,3.207563008,3.085205729,3.122600876,3.211188644,2.71705892,3.30328528,2.608374922,2.635178487,2.75988686,3.068127768,3.003742294,3.118251674,2.964549061
"InChI=1S/C13H22N4O3S/c1-14-13(9-17(18)19)15-6-7-21-10-12-5-4-11(20-12)8-16(2)3/h4-5,9,14-15H,6-8,10H2,1-3H3",1.996114024,3.329130487,3.411243946,3.654803034,2.656172544,2.435560145,2.807261255,2.662639769,3.051522804,3.293453411,3.085879787,2.85619299,2.713720969,2.433844739,2.753966171,2.810168602,3.275820899,2.582119887,2.957653234,2.486480115,3.002399684,3.128641312,3.017214989,3.146849318,2.784970019,2.815982751,3.275775909,2.907303891,3.241727032,3.340941743,2.906568555,3.002616435,2.74880089,3.292317309,3.102262077,3.295558347,2.749559896,3.1858892,3.322036175,2.881361915,3.226771641,2.916038578,3.016693967,2.924637985,2.954209777,3.079121796,2.799949727,3.081147023,3.037149854,2.829644587
"InChI=1S/C4H4ClN3O/c5-3-2(6)1-7-8-4(3)9/h1H,(H3,6,8,9)",1.684527124,2.350180583,2.753187215,3.171072035,3.682779276,3.094501016,3.000856098,2.764639436,3.115904307,3.236717538,2.721696131,2.801042376,3.364724159,2.938659886,3.264742509,2.898468208,3.02366797,2.851975597,3.209881255,2.874163521,3.124234255,3.432094846,2.853504317,3.279765201,3.168377552,2.946480622,2.7864092,2.86482284,2.970732914,3.23231307,2.962135792,2.999667863,2.992401712,2.906517835,3.020175276,2.807845716,2.899054989,2.949882509,2.973668148,2.926764658,2.845130681,3.108119327,3.067173883,2.820038606,3.147237454,2.887093377,3.097976779,3.086073343,2.907264914,3.005850807
InChI=1S/C4H8N2O2/c7-5-6-1-3-8-4-2-6/h1-4H2,1.724189032,2.845702373,2.796766025,3.188465592,3.422698534,2.719623242,2.859058778,3.065169955,3.426516385,3.258437253,2.633391991,2.59449424,3.043466489,2.497503476,2.892347115,2.704588409,3.166671085,2.793204074,3.374027283,2.495548029,2.684267418,2.947604772,2.885369901,3.192273726,3.093138161,2.979023866,2.900549675,3.027741873,3.216417486,2.846113597,2.775090211,2.918041599,3.229255019,3.151117722,3.016094891,2.906951825,2.961971109,2.886495435,2.951383862,2.971802896,3.002365909,2.871199278,2.951472474,3.021374937,3.168433367,2.801033131,3.031378509,2.958418086,2.805386748,3.09087412
"InChI=1S/C15H22FN3O6/c1-3-4-5-6-24-15(23)18-12-9(16)7-19(14(22)17-12)13-11(21)10(20)8(2)25-13/h7-8,10-11,13,20-21H,3-6H2,1-2H3,(H,17,18,22,23)",2.726699876,3.021288244,4.1230525,4.313707987,3.168265067,2.7599472,3.190218462,3.17437555,2.594608084,3.253451319,3.392751184,3.350992153,2.759967279,2.780141709,2.672787776,3.219809103,3.516244671,3.831084673,3.072128776,3.379325662,2.418773139,2.854808871,2.680844767,3.281505482,2.93944756,2.934503813,2.585939668,2.991151356,3.075630723,3.316016745,3.017064787,3.255654894,2.966960002,2.915844878,2.896078632,2.719965901,3.221749481,2.669265325,2.794550315,3.065760065,2.8761244,3.081411613,2.963418523,3.090618631,3.144901566,2.91037661,3.176174917,2.94125369,3.044656761,3.179418184
"InChI=1S/C10H12N2O/c1-12-9(4-5-10(12)13)8-3-2-6-11-7-8/h2-3,6-7,9H,4-5H2,1H3",1.857238433,2.367442334,3.429916464,3.169519848,3.284672135,2.817201999,2.690309278,3.44936191,3.401915542,2.85987921,2.620070167,2.736820838,3.200709437,2.958899145,2.779252883,2.949337175,3.304927713,3.373626292,2.982434125,2.893486467,2.536442393,3.267500369,3.049126654,2.694829814,3.33971778,2.786376939,2.956374741,2.971690049,3.056155401,3.208229194,2.905741017,3.107188805,3.147537836,2.880826326,3.076480915,2.885474402,3.025774543,3.074079765,2.869383998,2.876225157,2.675302163,3.115053146,3.118898814,3.052694034,2.846909922,2.955810061,2.933012964,2.870679041,2.933635555,3.024495004
"InChI=1S/C12H20N2O3S/c1-9(2)13-8-12(15)10-4-6-11(7-5-10)14-18(3,16)17/h4-7,9,12-15H,8H2,1-3H3",1.893778276,2.8118351,2.92449036,3.211685266,2.929232207,2.207820537,3.268165629,2.555227567,3.043993425,3.132063116,2.688437098,3.143335079,2.779331704,2.673815286,3.249656374,2.581240496,2.67003794,2.710519928,3.117464695,3.115835753,3.217795442,2.878557013,3.132626852,2.929464633,2.980453585,2.785904745,3.238492064,2.880159219,2.963665633,2.822228085,3.003551178,2.738182935,3.078697241,3.165515969,2.999548839,3.079287622,3.093847695,3.211273581,2.829488729,3.052555239,3.138444577,3.006168242,3.007656476,2.801349424,2.946340908,3.03236565,2.696538358,3.170738996,3.088152834,2.988803653
"InChI=1S/C7H8N2O/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H2,9,10)",1.640369433,2.435964889,2.522825814,2.916317292,3.492051584,2.673484697,3.275396389,2.871625677,3.039189556,3.036486732,2.589774166,2.870653079,3.319432726,3.114877964,3.747285456,2.886254848,2.748110854,2.738811853,3.090653769,2.698823651,3.247806905,3.639451157,2.54680578,3.309011149,3.000533082,2.901592462,2.684506686,3.147101717,3.035710034,3.341065358,3.181333383,3.235868703,2.851732172,2.93386389,3.11678189,2.906172073,3.089354715,2.883676055,2.879039809,2.906670717,2.858369371,2.909790511,3.106133527,2.858471953,2.925540546,3.019353127,3.062801969,3.248439502,3.048597152,3.033438448
"InChI=1S/C15H18N2/c1-12(2)16-14-8-10-15(11-9-14)17-13-6-4-3-5-7-13/h3-12,16-17H,1-2H3",1.880066886,2.194453314,3.390852491,3.04772329,3.035095921,1.712650394,2.976697404,2.455315027,2.945225642,2.5713877,2.677664916,2.943885634,2.492825405,3.640147442,4.132444575,3.214383035,2.766056389,3.37696194,2.815963127,3.253248307,3.36234187,3.178058985,2.646394035,2.818811988,2.980304413,3.135542523,3.280673279,2.712360045,3.081552967,2.775771441,2.705417115,2.847893027,3.350822145,2.918853045,2.721473411,3.048282517,2.938034871,3.193929558,2.868811044,2.994290032,3.132662462,3.001883296,2.875693397,3.041585942,2.808168575,3.021587163,2.748474554,3.046646887,2.844276217,3.0527833
"InChI=1S/C6H6ClN/c7-5-1-3-6(8)4-2-5/h1-4H,8H2",1.603657498,2.406474646,2.470426975,2.780770669,3.576300331,2.67464138,2.973401306,2.637186551,3.137407913,3.102119519,2.602394677,2.757055978,3.193367659,3.09536221,3.548729428,2.949137658,2.99493412,2.903950323,3.134221122,2.807848368,3.224720679,3.332871764,2.712386036,3.29609203,3.036830399,3.074368945,2.82236847,2.95515494,3.112804544,3.144792714,2.94566419,3.109653024,2.965010852,2.994168391,2.96687885,2.937390586,3.016710831,2.973624558,2.922386727,3.018775656,2.981047913,2.965209793,3.012450973,2.909120958,2.88945812,3.029499199,3.023784669,3.056869491,2.985362399,3.046849934
"InChI=1S/C16H13N/c1-2-9-14(10-3-1)17-16-12-6-8-13-7-4-5-11-15(13)16/h1-12,17H",2.388857107,1.77335796,3.585111047,2.518349048,2.833555561,2.183375717,2.81420654,2.515970647,3.153788984,1.991877579,2.617018547,2.78618698,2.501768245,3.810165877,4.015019351,3.134503906,2.592865681,3.317886744,2.955706045,3.163754843,3.585495744,2.678988494,2.785994282,3.098320432,2.771452655,3.631624501,3.213052783,3.235312946,3.047934757,2.846369235,2.831668928,2.935285864,3.026586042,3.074467644,2.849941632,3.173674729,2.977954424,3.035122029,3.065842984,3.300861051,3.11222542,2.934279157,2.846879721,3.004854955,2.881590454,2.980450369,2.869907746,2.95572436,2.828151921,2.929837984
"InChI=1S/C14H16N2O2/c1-17-13-7-9(3-5-11(13)15)10-4-6-12(16)14(8-10)18-2/h3-8H,15-16H2,1-2H3",2.495276705,2.066664251,2.861256242,3.073034688,2.804578707,1.999335346,2.836342644,2.43362323,2.790947566,2.786408035,3.477092207,2.751781083,3.239187138,3.461624579,4.014016652,2.887165257,2.351848797,2.811415526,2.90535317,3.204299341,3.287968112,3.89821713,2.187704877,2.758049606,3.167831359,3.06135432,2.580741592,2.995480524,2.768671115,3.121099182,2.900521397,3.099988139,3.051773149,3.180369136,2.920492916,2.777352487,3.272222876,2.881577703,3.006352518,3.050899888,3.154778142,2.830738516,3.172975495,3.097591497,3.027203899,2.88155881,3.115669702,3.243775649,3.090315772,3.203231374
"InChI=1S/C12H11N3/c13-10-6-8-12(9-7-10)15-14-11-4-2-1-3-5-11/h1-9H,13H2",1.764746946,2.017927072,3.075698272,2.983528249,3.365398046,2.14044891,3.028987873,2.411781931,3.0070723,2.609696802,2.295894779,2.76423703,3.033325868,3.527125255,4.436564864,3.061429402,2.778501421,3.34755563,2.681709967,3.05748584,3.211006909,3.407390387,2.145974851,3.094149395,2.828661644,3.174540952,2.9793526,3.02487682,3.156964242,3.063656402,2.702679341,3.028653323,3.376532421,3.038170444,2.878280502,2.922130807,2.959467889,2.946199043,2.893010054,3.0294419,3.209695241,2.994413004,2.910365069,3.08101072,2.881578213,2.912918234,3.013833574,3.006772428,2.840460129,3.020286088
"InChI=1S/C15H18N2/c1-10-7-12(3-5-14(10)16)9-13-4-6-15(17)11(2)8-13/h3-8H,9,16-17H2,1-2H3",2.022319938,2.140010337,3.119457405,2.837722688,3.042525198,2.077688815,3.165546412,2.299929278,2.849596742,2.626140285,2.827469655,2.994378473,2.798076962,3.680975735,3.898933034,3.06482131,2.433910707,2.823316866,2.774924899,3.083491647,3.107446524,3.849306163,2.383364219,3.0872289,3.100047167,2.847826028,2.747276203,2.878947225,2.9392216,3.10647302,3.070837915,3.029051273,2.895490989,3.006277969,3.022981653,2.740745582,3.213618156,2.911974569,2.889863486,2.809352766,3.025471013,2.924811594,2.996439224,2.960437151,3.001127335,2.921253811,3.173100809,3.10785135,3.090116185,3.112444659
"InChI=1S/C12H12N2S/c13-9-1-5-11(6-2-9)15-12-7-3-10(14)4-8-12/h1-8H,13-14H2",1.88947244,2.146382648,3.090255699,2.913731201,3.203868317,2.190365115,3.0908837,2.260007095,2.715289992,2.471271444,2.800972559,3.006307217,2.705131044,3.498301232,3.923979053,2.859826766,2.360617175,2.855366406,2.767480096,2.85712322,3.093593017,3.674228897,2.332508832,3.065178667,3.064029538,2.91843588,2.720909754,2.779550192,2.964836912,3.285785909,2.834600576,3.151914698,3.022595774,3.273829132,3.112343774,2.929781634,3.007974746,2.912256512,2.781873853,2.931619076,3.108588178,3.094847737,2.951486909,2.876928762,2.874899451,3.094253103,3.150974968,3.184028804,3.080380364,3.197750467
"InChI=1S/C17H20N2O/c1-18(2)15-9-5-13(6-10-15)17(20)14-7-11-16(12-8-14)19(3)4/h5-12H,1-4H3",2.021943397,2.561377733,3.384869522,3.216255528,2.550610896,1.666900639,2.644712523,2.917669947,3.335340712,2.829839388,2.623498641,3.058366036,2.541591222,3.206732505,3.687924416,3.453380918,2.754094063,3.175186837,2.534293911,3.250094806,3.276282957,3.249132802,2.75866458,2.528275118,2.997704141,2.947847228,3.2554617,2.933995626,3.051349369,3.132776885,3.077822573,2.993238367,2.931574017,2.961657762,2.997618708,2.979987722,2.803508159,3.071521896,2.864798164,2.84909128,3.203665385,2.729478571,3.047690054,2.981274608,2.549499206,2.884885956,2.999800039,3.271268236,2.959141856,2.973578653
"InChI=1S/C9H13N/c1-7(2)8-3-5-9(10)6-4-8/h3-7H,10H2,1-2H3",1.637716898,2.487030946,2.532246841,2.740097999,3.501684764,2.572239,2.989947361,2.651230548,3.181550241,3.25349489,2.634098186,2.76402263,3.213597745,3.161500663,3.490777435,2.961244952,2.915569126,2.945248475,2.992811851,2.86400021,3.336713619,3.405373475,2.811665121,3.335599639,3.035762686,2.941538799,2.868874749,3.03740831,3.094173131,3.079757483,3.058445096,3.016273421,2.952132975,2.918604745,2.891481481,2.970134965,3.145786837,3.162359798,2.867586938,2.898044746,3.05114681,3.008746073,2.966065713,2.912906183,2.884395655,3.0182367,2.970855245,3.082598559,3.016901821,3.165547032
"InChI=1S/C8H11N/c1-6-4-3-5-7(2)8(6)9/h3-5H,9H2,1-2H3",1.664238026,2.415347076,2.507184811,2.765880135,3.496632132,2.57862179,3.003964142,2.648808944,3.181482408,3.190492604,2.625413223,2.774959814,3.251279354,3.146242954,3.563657948,2.972949763,3.002033633,2.937961226,3.092588381,2.906721399,3.227970404,3.404963162,2.784713545,3.284754181,3.066164762,2.985112888,2.883215056,3.008580666,3.062981967,3.112366593,3.092193549,3.015716613,2.878734239,3.004241808,2.97582862,2.891556533,3.102427207,3.032703426,2.999285,2.969382626,2.969118777,3.027895778,2.95833583,2.977286813,3.027684093,2.991842302,3.066614548,3.014368335,3.018119416,3.007182985
"InChI=1S/C18H22O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-16,19H,2,4,6-9H2,1H3",3.062399659,2.49259137,3.844327404,1.180871195,2.897590833,3.118143475,2.897106513,3.017047875,3.256820908,2.906640134,3.054892848,2.891761746,2.738428484,2.956926521,3.105548075,3.281631202,2.596492674,2.724725653,3.185862829,3.054929539,2.766815464,2.583465914,3.075539493,2.870417445,3.200290447,2.903413162,2.786207398,3.185231089,2.890940805,3.100117148,3.124974817,3.16560463,2.896744494,3.102493308,2.830662402,2.69330836,3.01647149,2.982220169,2.7724091,2.663632976,3.18768434,2.983818387,3.066635842,2.919751217,2.810672941,2.932411546,2.928479722,2.732244799,2.931023489,2.82047707
"InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3",3.09121312,2.46896573,3.898043541,1.20421499,3.035243757,3.101632259,2.957028837,2.767604762,3.296501285,3.005321857,3.101603579,2.628739816,2.719034534,3.059564463,2.947051917,3.148905173,2.654548245,2.618533381,3.157666087,3.159404517,2.830260957,2.496487191,2.923214699,2.909547223,3.174453177,2.979445468,2.828821229,3.101482411,2.902063733,3.079566045,2.956314338,3.089659323,2.900758387,3.010128913,2.891562886,2.796969906,3.024323392,2.918984742,2.770814629,2.712980701,3.067091281,3.000412007,2.8293455,3.063962174,2.793524068,2.959605606,3.070108803,2.969586681,3.045266466,2.84142027
"InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,12,15-18,22H,4-11H2,2H3",3.058465621,2.922860907,4.160378715,0.829192036,3.156313376,3.248098441,2.775201548,3.166071173,2.940982848,3.122247869,2.902082381,2.932517144,2.613794427,2.856279344,3.108705592,3.00277397,2.612548839,2.854968619,3.467085588,3.073813606,2.833389324,2.850472868,3.073491801,2.679209645,2.983082672,3.123288786,2.732109872,3.060689691,2.991459171,3.157283658,2.831900253,3.11495116,3.06270863,3.078592974,2.926300686,2.839987007,2.878845522,2.790373343,2.787544536,2.885989113,3.117401465,3.016126036,3.017927502,2.998120681,2.916020144,2.928091522,2.945478106,2.823356421,3.063694592,2.852753654
"InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3",3.652244768,3.380576403,4.277170436,0.830299251,2.977645736,3.303354125,3.0495022,3.326483565,2.456519838,2.994300378,2.884801049,3.220197273,2.717376515,2.423961419,3.120117734,3.337901552,3.074434736,2.933871136,3.309679774,3.198278761,2.948426921,3.510368807,3.383836005,2.80831372,2.42324832,3.011472664,3.104569953,3.285773993,2.988352679,2.926051107,2.782972758,3.626389852,3.151544975,3.180086146,3.038857569,2.844128763,2.943427583,2.91948772,3.297788428,3.029461317,3.319234717,3.026508232,3.209836655,2.987499392,3.11796896,3.041033493,2.968404441,3.030898655,3.054988914,2.903649651
"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",2.199005495,2.56320053,2.028731737,2.765563168,3.194532518,2.888074892,3.072658983,3.017385721,3.440845596,3.310454199,2.519560886,3.497054994,3.352379702,2.933450654,2.961530438,2.748657189,3.351975533,2.902633808,3.183616517,2.978425796,3.086189017,2.867380916,2.903025299,3.011599893,2.914142915,2.9537976,2.945062338,3.076449295,2.867488462,2.91451219,2.971872238,2.911335571,3.019830635,2.955790975,3.165028062,3.061369869,3.076139077,2.93010624,2.803119677,2.858559611,3.017196557,2.86212578,3.048934629,3.04595826,2.802433267,3.067167351,3.14297524,2.976012873,2.959153576,2.994445504
