inchi,maccs_1,maccs_2,maccs_3,maccs_4,maccs_5,maccs_6,maccs_7,maccs_8,maccs_9,maccs_10,maccs_11,maccs_12,maccs_13,maccs_14,maccs_15,maccs_16,maccs_17,maccs_18,maccs_19,maccs_20,maccs_21,maccs_22,maccs_23,maccs_24,maccs_25,maccs_26,maccs_27,maccs_28,maccs_29,maccs_30,maccs_31,maccs_32,maccs_33,maccs_34,maccs_35,maccs_36,maccs_37,maccs_38,maccs_39,maccs_40,maccs_41,maccs_42,maccs_43,maccs_44,maccs_45,maccs_46,maccs_47,maccs_48,maccs_49,maccs_50,maccs_51,maccs_52,maccs_53,maccs_54,maccs_55,maccs_56,maccs_57,maccs_58,maccs_59,maccs_60,maccs_61,maccs_62,maccs_63,maccs_64,maccs_65,maccs_66,maccs_67,maccs_68,maccs_69,maccs_70,maccs_71,maccs_72,maccs_73,maccs_74,maccs_75,maccs_76,maccs_77,maccs_78,maccs_79,maccs_80,maccs_81,maccs_82,maccs_83,maccs_84,maccs_85,maccs_86,maccs_87,maccs_88,maccs_89,maccs_90,maccs_91,maccs_92,maccs_93,maccs_94,maccs_95,maccs_96,maccs_97,maccs_98,maccs_99,maccs_100,maccs_101,maccs_102,maccs_103,maccs_104,maccs_105,maccs_106,maccs_107,maccs_108,maccs_109,maccs_110,maccs_111,maccs_112,maccs_113,maccs_114,maccs_115,maccs_116,maccs_117,maccs_118,maccs_119,maccs_120,maccs_121,maccs_122,maccs_123,maccs_124,maccs_125,maccs_126,maccs_127,maccs_128,maccs_129,maccs_130,maccs_131,maccs_132,maccs_133,maccs_134,maccs_135,maccs_136,maccs_137,maccs_138,maccs_139,maccs_140,maccs_141,maccs_142,maccs_143,maccs_144,maccs_145,maccs_146,maccs_147,maccs_148,maccs_149,maccs_150,maccs_151,maccs_152,maccs_153,maccs_154,maccs_155,maccs_156,maccs_157,maccs_158,maccs_159,maccs_160,maccs_161,maccs_162,maccs_163,maccs_164,maccs_165,maccs_166
peptide_473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,7,22,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,6,2,19,1,0,7,1,5,1,1,0,1,4,34,18,21,1,0,25,1,9,0,0,4,0,1,0,25,0,2,0,1,4,21,22,0,0,1,2,1,21,11,2,1,1,1,6,1,0,0,0,2,0,1,37,14,0,0,0,28,1,9,10,38,6,28,0,0,1,38,11,2,6,1,27,0,9,27,26,42,10,48,38,6,28,6,1,38,11,0
peptide_474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,2,19,1,0,7,1,5,1,1,0,1,4,34,18,21,1,0,25,1,9,0,0,4,0,0,0,25,0,2,0,1,4,21,22,0,0,1,2,1,21,11,2,1,1,1,6,0,0,0,0,2,0,0,37,13,0,0,0,27,1,9,10,37,6,28,0,0,1,37,11,1,6,1,27,0,9,27,26,42,10,48,37,6,28,6,1,37,11,0
peptide_475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,2,0,2,0,1,0,1,1,18,8,8,1,0,11,0,1,0,0,1,0,0,0,12,0,0,0,0,1,8,9,0,0,1,6,1,8,7,0,0,0,0,4,0,0,0,0,0,1,0,15,6,0,0,0,12,0,3,5,17,7,10,0,0,0,17,7,0,7,0,10,0,3,12,16,17,5,18,17,7,10,0,0,17,0,0
peptide_476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4,11,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,3,1,13,1,0,2,2,5,2,1,0,1,1,20,14,16,1,0,16,2,6,0,0,4,0,1,0,17,0,1,0,0,0,16,17,0,0,0,1,1,16,10,1,2,2,2,4,1,0,0,0,3,0,1,23,12,0,0,0,21,2,5,5,26,3,20,0,0,1,26,10,3,3,2,18,1,5,20,16,30,5,35,26,3,20,6,1,26,16,0
peptide_477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,20,3,0,4,1,9,1,0,0,0,3,30,17,25,0,0,24,1,6,0,0,4,0,0,0,23,0,1,0,0,1,25,23,0,0,2,2,0,25,13,1,1,1,1,3,0,0,0,0,0,2,0,35,9,0,0,0,28,1,5,5,33,10,31,0,0,2,33,13,1,10,1,30,1,5,28,26,47,5,52,33,10,31,12,2,33,17,0
peptide_478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,14,1,0,3,2,6,2,0,0,0,2,24,19,17,0,0,18,2,3,0,0,5,0,0,0,18,0,0,0,0,0,17,18,0,0,1,3,0,17,15,0,2,2,2,4,0,0,0,0,3,2,0,24,11,0,0,0,21,2,5,6,27,6,20,0,0,0,27,15,2,6,2,18,2,5,21,22,31,6,36,27,6,20,0,0,27,10,0
peptide_479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,3,11,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,3,10,2,0,4,0,7,0,1,0,1,1,22,13,12,1,0,11,0,3,0,0,3,0,1,0,14,0,3,0,0,1,12,14,0,2,0,1,1,12,7,3,0,0,0,0,1,0,0,2,0,0,1,24,3,0,0,0,13,0,5,2,15,2,22,2,0,2,15,7,1,2,0,22,1,5,12,16,25,2,31,15,2,22,12,2,15,12,0
peptide_480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,24,1,0,9,3,10,2,1,0,1,4,38,29,30,1,0,30,3,7,0,0,9,0,0,0,29,0,1,0,0,2,30,32,0,0,1,2,1,30,23,1,3,3,2,2,0,0,0,0,5,3,0,41,10,0,0,0,32,3,12,6,38,8,37,0,0,0,38,23,2,8,2,35,2,12,32,34,54,6,64,38,8,37,0,0,38,15,0
peptide_481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,10,0,0,3,2,1,1,0,0,0,1,14,12,10,0,0,13,2,1,0,0,4,0,0,0,9,0,1,0,2,0,10,10,0,4,1,1,0,10,7,1,2,2,1,2,0,0,0,4,0,0,0,18,3,0,0,0,12,2,4,5,17,6,14,4,0,2,17,7,1,6,1,13,3,4,12,9,21,5,26,17,6,14,12,2,17,22,0
peptide_482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,15,0,0,1,3,1,2,1,0,1,3,21,12,17,1,0,20,3,3,0,0,2,0,0,0,14,0,0,0,1,1,17,14,0,0,0,1,1,17,11,0,3,3,2,5,0,0,0,2,1,0,0,23,10,0,0,0,22,3,4,8,30,9,17,2,0,0,30,11,2,9,2,15,2,4,22,13,33,8,35,30,9,17,0,0,30,15,0
peptide_483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,4,1,5,0,0,0,0,0,21,13,13,0,0,13,1,5,0,0,4,0,0,0,20,0,0,0,0,0,13,18,0,4,0,0,0,13,13,0,1,1,0,3,0,0,0,6,0,4,0,22,6,0,0,0,16,1,4,5,21,0,17,6,0,4,21,13,0,0,0,17,2,4,16,23,25,5,29,21,0,17,24,4,21,29,0
peptide_484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,0,0,2,3,2,2,0,0,0,2,14,10,15,0,0,15,3,4,0,0,3,0,0,0,13,0,0,0,0,1,15,16,0,0,0,4,0,15,7,0,3,3,2,3,0,0,0,2,4,1,0,17,8,0,0,0,18,3,4,4,22,7,15,2,0,0,22,7,2,7,2,13,0,4,18,10,27,4,30,22,7,15,0,0,22,15,0
peptide_485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0,3,1,18,0,0,3,4,3,2,0,0,0,1,24,15,21,0,0,21,4,9,0,0,4,0,0,0,21,2,1,0,0,1,21,22,0,0,0,6,0,21,9,1,4,4,2,5,0,0,0,2,4,1,0,29,12,0,0,0,26,4,5,6,32,10,25,2,0,1,32,9,2,10,2,23,0,5,26,17,41,6,45,32,10,25,9,1,32,24,0
peptide_486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,14,1,0,4,1,3,0,0,0,0,1,28,14,16,0,0,17,1,2,0,0,3,0,0,0,21,0,1,0,0,1,16,16,0,0,0,0,0,16,11,1,1,1,0,6,0,0,0,2,2,1,0,27,13,0,0,0,22,1,4,7,29,4,20,2,0,1,29,11,0,4,0,20,0,4,22,21,31,7,35,29,4,20,6,1,29,11,0
peptide_487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,4,1,12,1,0,4,3,2,1,0,0,0,0,25,17,12,0,0,13,3,0,0,0,5,0,0,0,18,0,1,0,0,0,12,17,0,0,0,2,0,12,12,1,4,4,1,5,0,0,0,2,3,2,0,21,11,0,0,0,17,4,5,5,22,2,18,2,0,0,22,12,1,2,1,16,0,5,17,19,24,5,29,22,2,18,5,0,22,15,0
peptide_488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,14,3,0,4,2,4,0,1,0,1,1,19,10,16,1,0,16,2,5,0,0,3,0,0,0,19,0,0,0,0,1,16,19,0,2,0,3,1,16,8,0,3,3,0,2,0,0,0,4,2,2,0,23,6,0,0,0,18,3,5,4,22,4,20,4,0,2,22,8,0,4,0,19,1,5,18,19,30,4,32,22,4,20,17,2,22,22,0
peptide_489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,11,2,0,4,0,8,0,0,0,0,2,26,14,15,0,0,15,0,4,0,0,3,0,0,0,18,0,2,0,0,1,15,17,0,2,0,0,0,15,10,2,0,0,0,2,0,0,0,2,0,1,0,28,6,0,0,0,17,0,4,5,22,3,23,2,0,1,22,10,0,3,0,23,2,4,17,20,29,5,34,22,3,23,6,1,22,6,0
peptide_490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,6,0,1,0,14,1,0,1,5,0,3,0,0,0,1,11,9,14,0,0,16,5,3,0,0,3,0,0,0,9,0,0,0,0,1,14,15,0,2,2,4,0,14,7,0,6,6,3,2,0,0,0,4,3,0,0,16,3,0,0,0,16,6,4,4,20,8,16,4,0,2,20,7,3,8,3,12,1,4,16,8,29,4,31,20,8,16,17,2,20,37,0
peptide_491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,14,0,0,1,8,2,7,0,0,0,1,13,14,16,0,0,17,8,3,0,0,8,0,0,0,10,0,0,0,0,0,16,22,0,0,1,1,0,16,20,0,8,8,7,3,0,0,0,2,7,1,0,14,6,0,0,0,19,8,8,4,23,5,17,2,0,0,23,20,7,5,7,10,1,8,19,10,31,4,39,23,5,17,0,0,23,40,0
peptide_492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,15,0,0,1,8,2,7,0,0,0,1,13,14,17,0,0,18,8,3,0,0,8,0,0,0,10,0,0,0,0,0,17,22,0,0,1,1,0,17,20,0,8,8,7,3,0,0,0,2,7,1,0,15,6,0,0,0,20,8,8,4,24,6,18,2,0,0,24,20,7,6,7,11,1,8,20,10,33,4,41,24,6,18,0,0,24,40,0
peptide_493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,4,1,13,1,0,3,4,3,1,0,0,0,1,26,16,14,0,0,15,4,3,0,0,3,0,0,0,18,2,1,0,0,1,14,18,0,2,0,0,0,14,11,1,5,5,1,4,0,0,0,4,1,1,0,25,8,0,0,0,18,5,4,6,24,1,21,4,0,2,24,11,1,1,1,19,1,4,18,18,30,6,32,24,1,21,20,2,24,30,0
peptide_494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,9,0,0,4,1,4,0,0,0,0,0,22,15,11,0,0,11,1,0,0,0,4,0,0,0,14,0,2,0,0,0,11,13,0,0,0,2,0,11,10,2,1,1,0,2,0,0,0,2,1,1,0,20,5,0,0,0,13,1,4,2,15,5,18,2,0,0,15,10,0,5,0,18,0,4,13,16,22,2,28,15,5,18,0,0,15,5,0
peptide_495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,10,3,12,2,0,6,2,4,0,0,0,0,3,25,16,13,0,0,15,2,2,0,0,4,0,0,0,16,0,3,0,0,2,13,17,0,0,1,3,0,13,7,3,3,3,0,1,0,0,0,2,2,0,0,26,3,0,0,0,14,3,6,3,17,4,24,2,0,1,17,7,0,4,0,23,0,6,14,17,28,3,34,17,4,24,11,1,17,16,0
peptide_496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,13,4,20,2,0,5,7,6,4,0,0,0,1,39,32,22,0,0,22,7,4,0,0,9,0,0,0,24,2,4,0,0,0,22,30,0,2,1,1,0,22,20,4,8,8,4,4,0,0,0,4,5,0,0,38,10,0,0,0,26,8,9,6,32,3,37,4,0,2,32,20,4,3,4,32,2,9,26,25,47,6,58,32,3,37,20,2,32,45,0
peptide_497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,4,0,3,1,15,0,0,3,5,2,2,0,0,0,3,23,18,16,0,0,20,5,5,0,0,4,0,0,0,15,4,1,0,0,1,16,16,0,0,1,1,0,16,12,1,5,5,2,4,0,0,0,2,2,1,0,27,7,0,0,0,20,5,5,7,27,8,22,2,0,2,27,12,2,8,2,20,2,5,20,16,35,7,38,27,8,22,18,2,27,33,0
peptide_498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,9,3,23,0,0,6,5,7,2,0,0,0,3,40,30,25,0,0,26,5,5,0,0,7,0,0,0,24,4,3,0,0,1,25,25,0,0,1,3,0,25,20,3,5,5,2,3,0,0,0,2,2,2,0,42,8,0,0,0,28,5,8,6,34,13,38,2,0,2,34,20,2,13,2,36,2,8,28,29,53,6,61,34,13,38,18,2,34,33,0
peptide_499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,4,1,12,1,0,3,4,2,1,0,0,0,1,23,15,12,0,0,14,4,3,0,0,3,0,0,0,16,2,1,0,0,1,12,16,0,2,0,0,0,12,10,1,5,5,1,4,0,0,0,4,1,1,0,23,7,0,0,0,16,5,4,6,22,1,19,4,0,2,22,10,1,1,1,17,1,4,16,16,27,6,29,22,1,19,20,2,22,30,0
peptide_500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,5,22,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,4,4,0,6,2,24,0,0,6,3,6,2,1,0,1,1,35,23,27,1,0,27,3,9,0,0,7,0,1,0,28,2,2,0,0,1,27,28,0,0,0,7,1,27,13,2,3,3,2,6,1,0,0,0,6,2,1,40,17,0,0,0,34,3,9,7,41,12,35,0,0,1,41,13,3,12,2,33,0,9,33,28,52,7,60,41,12,35,9,1,41,19,0
peptide_501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,0,7,2,22,1,0,6,2,5,1,0,0,0,0,39,23,22,0,0,23,2,2,0,0,7,0,0,0,29,0,2,0,1,0,22,26,0,4,0,6,0,22,15,2,3,3,1,7,0,0,0,4,4,2,0,39,16,0,0,0,29,3,7,9,38,8,32,4,0,2,38,15,1,8,1,30,2,7,29,32,44,9,52,38,8,32,17,2,38,22,0
peptide_502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,9,0,0,5,1,2,1,0,0,0,4,12,9,9,0,0,14,1,6,0,0,3,0,0,0,9,0,1,0,0,3,9,10,0,0,1,1,0,9,4,1,1,1,1,3,0,0,0,0,3,1,0,18,5,0,0,0,12,1,6,6,18,3,13,0,0,0,18,4,1,3,1,12,0,6,12,10,19,6,23,18,3,13,0,0,18,5,0
peptide_503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,2,0,1,0,17,3,0,4,3,3,1,1,0,1,2,18,12,18,1,0,20,3,4,0,0,3,0,0,0,15,2,0,0,0,2,18,16,0,0,2,3,1,18,5,0,4,4,1,3,0,0,0,0,4,0,0,25,8,0,0,0,21,4,6,5,26,11,22,0,0,1,26,5,1,11,1,20,0,6,21,16,35,5,36,26,11,22,14,1,26,19,0
peptide_504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,11,0,0,2,2,1,1,0,0,0,4,8,6,11,0,0,17,2,6,0,0,2,0,0,0,8,2,0,0,0,1,11,9,0,2,1,5,0,11,2,0,2,2,1,2,0,0,0,2,2,0,0,19,3,0,0,0,13,2,3,7,20,9,13,2,0,2,20,2,1,9,1,12,4,3,13,8,23,7,24,20,9,13,15,2,20,20,0
peptide_505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,20,1,0,7,4,4,4,1,0,1,5,23,18,22,1,0,26,4,8,0,0,7,0,0,0,22,0,0,0,0,4,22,26,0,0,1,4,1,22,15,0,4,4,4,5,0,0,0,0,7,1,0,29,12,0,0,0,27,4,12,9,36,7,24,0,0,0,36,15,4,7,4,20,0,12,27,23,41,9,48,36,7,24,0,0,36,20,0
peptide_506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,17,2,0,6,5,4,5,0,0,0,3,15,18,19,0,0,22,5,5,0,0,9,0,0,0,13,0,0,0,0,2,19,23,0,2,2,2,0,19,14,0,5,5,5,2,0,0,0,2,9,2,0,22,7,0,0,0,21,5,11,6,27,5,21,2,0,1,27,14,5,5,5,16,2,11,21,16,34,6,43,27,5,21,6,1,27,31,0
peptide_507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,17,2,0,6,5,4,5,0,0,0,3,14,17,19,0,0,22,5,5,0,0,9,0,0,0,13,0,0,0,0,2,19,23,0,2,1,1,0,19,14,0,5,5,5,2,0,0,0,2,9,2,0,22,7,0,0,0,21,5,11,6,27,5,21,2,0,1,27,14,5,5,5,16,2,11,21,15,34,6,43,27,5,21,6,1,27,31,0
peptide_508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,8,0,0,0,13,0,0,3,6,5,4,0,0,0,2,20,14,16,0,0,17,6,4,0,0,5,0,0,0,15,4,0,0,0,2,16,22,0,0,0,2,0,16,14,0,6,6,4,2,0,0,0,0,4,1,0,20,5,0,0,0,18,6,7,4,22,2,20,0,0,2,22,14,4,2,4,16,0,7,18,16,32,4,35,22,2,20,18,2,22,38,0
peptide_509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,12,2,0,3,1,2,0,0,0,0,3,10,3,12,0,0,16,1,6,0,0,1,0,0,0,11,0,0,0,0,2,12,10,0,2,0,0,0,12,1,0,2,2,0,3,0,0,0,2,2,0,0,21,6,0,0,0,15,2,3,7,22,5,15,2,0,1,22,1,0,5,0,14,2,3,15,9,24,7,24,22,5,15,11,1,22,11,0
peptide_510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,11,0,0,1,2,1,2,0,0,0,2,12,9,11,0,0,15,2,2,0,0,2,0,0,0,7,0,0,0,1,1,11,8,0,0,0,0,0,11,7,0,2,2,2,4,0,0,0,0,0,0,0,16,6,0,0,0,15,2,3,6,21,7,12,0,0,0,21,7,2,7,2,10,1,3,15,7,23,6,25,21,7,12,0,0,21,10,0
